Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2011","2011","100 g/ha","73136"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2012","2012","100 g/ha","79716"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2013","2013","100 g/ha","68410"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2014","2014","100 g/ha","66674"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2015","2015","100 g/ha","77224"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2016","2016","100 g/ha","90049"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2017","2017","100 g/ha","79549"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2018","2018","100 g/ha","80561"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2019","2019","100 g/ha","80130"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2020","2020","100 g/ha","77066"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2021","2021","100 g/ha","82155"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01359.01","Persimmons","2022","2022","100 g/ha","83400"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","1990","1990","100 g/ha","7048"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","1991","1991","100 g/ha","6709"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","1992","1992","100 g/ha","6455"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","1993","1993","100 g/ha","7246"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","1994","1994","100 g/ha","7271"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","1995","1995","100 g/ha","7368"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","1996","1996","100 g/ha","7560"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","1997","1997","100 g/ha","7832"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","1998","1998","100 g/ha","7238"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","1999","1999","100 g/ha","8080"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2000","2000","100 g/ha","9894"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2001","2001","100 g/ha","8711"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2002","2002","100 g/ha","8929"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2003","2003","100 g/ha","9038"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2004","2004","100 g/ha","8668"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2005","2005","100 g/ha","9226"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2006","2006","100 g/ha","9218"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2007","2007","100 g/ha","9170"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2008","2008","100 g/ha","8819"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2009","2009","100 g/ha","8692"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2010","2010","100 g/ha","8756"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2011","2011","100 g/ha","8075"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2012","2012","100 g/ha","8060"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2013","2013","100 g/ha","9427"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2014","2014","100 g/ha","9652"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2015","2015","100 g/ha","9750"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2016","2016","100 g/ha","9652"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2017","2017","100 g/ha","9652"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2018","2018","100 g/ha","9868"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2019","2019","100 g/ha","9872"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2020","2020","100 g/ha","10099"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2021","2021","100 g/ha","10035"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01707","Pigeon peas, dry","2022","2022","100 g/ha","10300"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","1990","1990","100 g/ha","157143"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","1991","1991","100 g/ha","161864"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","1992","1992","100 g/ha","145455"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","1993","1993","100 g/ha","152656"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","1994","1994","100 g/ha","289157"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","1995","1995","100 g/ha","325843"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","1996","1996","100 g/ha","153333"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","1997","1997","100 g/ha","174194"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","1998","1998","100 g/ha","179764"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","1999","1999","100 g/ha","174000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2000","2000","100 g/ha","165049"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2001","2001","100 g/ha","175472"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2002","2002","100 g/ha","163636"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2003","2003","100 g/ha","178571"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2004","2004","100 g/ha","142368"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2005","2005","100 g/ha","142368"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2006","2006","100 g/ha","142368"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2007","2007","100 g/ha","142368"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2008","2008","100 g/ha","142368"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2009","2009","100 g/ha","141773"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2010","2010","100 g/ha","142274"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2011","2011","100 g/ha","121655"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2012","2012","100 g/ha","139444"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2013","2013","100 g/ha","133426"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2014","2014","100 g/ha","134275"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2015","2015","100 g/ha","137849"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2016","2016","100 g/ha","136736"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2017","2017","100 g/ha","143748"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2018","2018","100 g/ha","142134"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2019","2019","100 g/ha","141142"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2020","2020","100 g/ha","131125"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2021","2021","100 g/ha","145078"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01318","Pineapples","2022","2022","100 g/ha","156847"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","1990","1990","100 g/ha","84000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","1991","1991","100 g/ha","85849"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","1992","1992","100 g/ha","86267"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","1993","1993","100 g/ha","80435"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","1994","1994","100 g/ha","131579"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","1995","1995","100 g/ha","150000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","1996","1996","100 g/ha","77647"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","1997","1997","100 g/ha","94675"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","1998","1998","100 g/ha","90000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","1999","1999","100 g/ha","91111"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2000","2000","100 g/ha","87097"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2001","2001","100 g/ha","90722"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2002","2002","100 g/ha","85000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2003","2003","100 g/ha","92157"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2004","2004","100 g/ha","70240"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2005","2005","100 g/ha","70231"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2006","2006","100 g/ha","70237"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2007","2007","100 g/ha","70221"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2008","2008","100 g/ha","70220"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2009","2009","100 g/ha","70153"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2010","2010","100 g/ha","70229"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2011","2011","100 g/ha","71040"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2012","2012","100 g/ha","69204"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2013","2013","100 g/ha","70351"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2014","2014","100 g/ha","61172"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2015","2015","100 g/ha","72817"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2016","2016","100 g/ha","72496"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2017","2017","100 g/ha","69961"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2018","2018","100 g/ha","72063"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2019","2019","100 g/ha","71999"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2020","2020","100 g/ha","65497"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2021","2021","100 g/ha","65381"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01346","Plums and sloes","2022","2022","100 g/ha","66656"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","1990","1990","100 g/ha","80601"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","1991","1991","100 g/ha","87569"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","1992","1992","100 g/ha","85916"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","1993","1993","100 g/ha","84268"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","1994","1994","100 g/ha","87539"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","1995","1995","100 g/ha","85926"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","1996","1996","100 g/ha","84750"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","1997","1997","100 g/ha","89820"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","1998","1998","100 g/ha","84664"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","1999","1999","100 g/ha","92599"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2000","2000","100 g/ha","96436"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2001","2001","100 g/ha","101824"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2002","2002","100 g/ha","109018"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2003","2003","100 g/ha","109246"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2004","2004","100 g/ha","114898"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2005","2005","100 g/ha","118458"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2006","2006","100 g/ha","130896"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2007","2007","100 g/ha","126568"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2008","2008","100 g/ha","131100"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2009","2009","100 g/ha","133263"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2010","2010","100 g/ha","135841"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2011","2011","100 g/ha","137352"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2012","2012","100 g/ha","135837"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2013","2013","100 g/ha","136408"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2014","2014","100 g/ha","136955"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2015","2015","100 g/ha","131259"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2016","2016","100 g/ha","140299"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2017","2017","100 g/ha","138631"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2018","2018","100 g/ha","158142"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2019","2019","100 g/ha","160464"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2020","2020","100 g/ha","166500"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2021","2021","100 g/ha","167275"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01510","Potatoes","2022","2022","100 g/ha","172044"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","1990","1990","100 g/ha","24067"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","1991","1991","100 g/ha","20481"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","1992","1992","100 g/ha","24100"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","1993","1993","100 g/ha","21237"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","1994","1994","100 g/ha","23910"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","1995","1995","100 g/ha","24554"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","1996","1996","100 g/ha","24170"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","1997","1997","100 g/ha","24434"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","1998","1998","100 g/ha","24722"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","1999","1999","100 g/ha","27028"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2000","2000","100 g/ha","27454"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2001","2001","100 g/ha","26754"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2002","2002","100 g/ha","26753"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2003","2003","100 g/ha","28573"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2004","2004","100 g/ha","27825"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2005","2005","100 g/ha","27166"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2006","2006","100 g/ha","25570"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2007","2007","100 g/ha","27750"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2008","2008","100 g/ha","29074"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2009","2009","100 g/ha","27164"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2010","2010","100 g/ha","29805"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2011","2011","100 g/ha","33120"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2012","2012","100 g/ha","31709"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2013","2013","100 g/ha","33942"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2014","2014","100 g/ha","33596"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2015","2015","100 g/ha","31543"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2016","2016","100 g/ha","33690"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2017","2017","100 g/ha","35058"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2018","2018","100 g/ha","37607"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2019","2019","100 g/ha","38048"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2020","2020","100 g/ha","38153"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2021","2021","100 g/ha","34728"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0113","Rice","2022","2022","100 g/ha","37869"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","1990","1990","100 g/ha","8000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","1991","1991","100 g/ha","7222"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","1992","1992","100 g/ha","6997"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","1993","1993","100 g/ha","7374"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","1994","1994","100 g/ha","9142"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","1995","1995","100 g/ha","7182"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","1996","1996","100 g/ha","7201"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","1997","1997","100 g/ha","6846"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","1998","1998","100 g/ha","3034"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","1999","1999","100 g/ha","5364"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2000","2000","100 g/ha","6054"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2001","2001","100 g/ha","4044"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2002","2002","100 g/ha","14706"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2003","2003","100 g/ha","5169"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2004","2004","100 g/ha","8125"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2005","2005","100 g/ha","6000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2006","2006","100 g/ha","9661"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2007","2007","100 g/ha","9000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2008","2008","100 g/ha","9200"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2009","2009","100 g/ha","5900"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2010","2010","100 g/ha","9008"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2011","2011","100 g/ha","10000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2012","2012","100 g/ha","9852"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2013","2013","100 g/ha","8571"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2014","2014","100 g/ha","10115"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2015","2015","100 g/ha","10115"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2016","2016","100 g/ha","10320"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2017","2017","100 g/ha","8902"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2018","2018","100 g/ha","10105"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2019","2019","100 g/ha","9739"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2020","2020","100 g/ha","9558"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2021","2021","100 g/ha","9796"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01921.01","Seed cotton, unginned","2022","2022","100 g/ha","9697"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","1990","1990","100 g/ha","6215"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","1991","1991","100 g/ha","5964"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","1992","1992","100 g/ha","5805"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","1993","1993","100 g/ha","5811"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","1994","1994","100 g/ha","5855"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","1995","1995","100 g/ha","6540"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","1996","1996","100 g/ha","6601"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","1997","1997","100 g/ha","6873"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","1998","1998","100 g/ha","7311"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","1999","1999","100 g/ha","7732"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2000","2000","100 g/ha","8492"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2001","2001","100 g/ha","8430"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2002","2002","100 g/ha","8595"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2003","2003","100 g/ha","8709"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2004","2004","100 g/ha","8772"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2005","2005","100 g/ha","8786"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2006","2006","100 g/ha","8909"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2007","2007","100 g/ha","9029"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2008","2008","100 g/ha","9048"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2009","2009","100 g/ha","9139"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2010","2010","100 g/ha","9206"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2011","2011","100 g/ha","9659"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2012","2012","100 g/ha","9654"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2013","2013","100 g/ha","11719"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2014","2014","100 g/ha","11886"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2015","2015","100 g/ha","12006"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2016","2016","100 g/ha","12333"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2017","2017","100 g/ha","12333"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2018","2018","100 g/ha","12641"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2019","2019","100 g/ha","12537"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2020","2020","100 g/ha","12902"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2021","2021","100 g/ha","13308"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0141","Soya beans","2022","2022","100 g/ha","14100"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","1990","1990","100 g/ha","313746"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","1991","1991","100 g/ha","335546"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","1992","1992","100 g/ha","345186"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","1993","1993","100 g/ha","356438"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","1994","1994","100 g/ha","378722"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","1995","1995","100 g/ha","344171"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","1996","1996","100 g/ha","350000"
